PericopeID^ReferenceRange
1470^john 18:25 - john 18:25
1471^john 18:25 - acts 3:11
1472^acts 3:11 - acts 10:9
1473^acts 10:9 - acts 10:9
1474^acts 10:9 - mark 12:13
1475^mark 12:13 - matthew 12:15
1476^matthew 12:15 - revelation 3:7
1477^revelation 3:7 - philemon 1:4
1478^philemon 1:4 - acts 8:26
1479^acts 8:26 - acts 8:4
1480^acts 8:4 - acts 8:4
1481^acts 8:4 - acts 8:4
1482^acts 8:4 - 2timothy 1:15
1483^2timothy 1:15 - john 9:1
1484^john 9:1 - matthew 27:19
1485^matthew 27:19 - mark 15:12
1486^mark 15:12 - john 19:4
1487^john 19:4 - matthew 27:11
1488^matthew 27:11 - matthew 27:24
1489^matthew 27:24 - galatians 5:1
1490^galatians 5:1 - 1john 3:1
1491^1john 3:1 - revelation 7:9
1492^revelation 7:9 - john 17:20
1493^john 17:20 - 1thessalonians 3:11
1494^1thessalonians 3:11 - john 17:6
1495^john 17:6 - john 17:1
1496^john 17:1 - colossians 4:1
1497^colossians 4:1 - luke 23:34
1498^luke 23:34 - colossians 1:9
1499^colossians 1:9 - matthew 26:36
1500^matthew 26:36 - luke 5:16
1501^luke 5:16 - acts 20:36
1502^acts 20:36 - 2timothy 4:1
1503^2timothy 4:1 - luke 6:20
1504^luke 6:20 - luke 11:29
1505^luke 11:29 - mark 14:3
1506^mark 14:3 - revelation 15:5
1507^revelation 15:5 - matthew 26:17
1508^matthew 26:17 - luke 10:1
1509^luke 10:1 - philippians 3:12
1510^philippians 3:12 - james 4:5
1511^james 4:5 - 1corinthians 4:6
1512^1corinthians 4:6 - 1corinthians 7:1
1513^1corinthians 7:1 - john 14:5
1514^john 14:5 - acts 3:12
1515^acts 3:12 - revelation 1:1
1516^revelation 1:1 - john 8:31
1517^john 8:31 - mark 10:28
1518^mark 10:28 - john 14:16
1519^john 14:16 - luke 24:49
1520^luke 24:49 - luke 10:13
1521^luke 10:13 - matthew 6:16
1522^matthew 6:16 - 1corinthians 14:1
1523^1corinthians 14:1 - 1corinthians 14:1
1524^1corinthians 14:1 - luke 9:23
1525^luke 9:23 - 2timothy 3:10
1526^2timothy 3:10 - mark 11:15
1527^mark 11:15 - colossians 3:1
1528^colossians 3:1 - matthew 21:23
1529^matthew 21:23 - 1timothy 3:1
1530^1timothy 3:1 - matthew 9:14
1531^matthew 9:14 - luke 2:41
1532^luke 2:41 - john 10:22
1533^john 10:22 - john 8:12
1534^john 8:12 - matthew 2:16
1535^matthew 2:16 - matthew 9:23
1536^matthew 9:23 - luke 7:11
1537^luke 7:11 - john 11:1
1538^john 11:1 - james 2:13
1539^james 2:13 - matthew 24:36
1540^matthew 24:36 - john 21:22
1541^john 21:22 - luke 22:24
1542^luke 22:24 - mark 3:11
1543^mark 3:11 - luke 8:22
1544^luke 8:22 - matthew 19:13
1545^matthew 19:13 - acts 6:3
1546^acts 6:3 - luke 12:57
1547^luke 12:57 - hebrews 9:11
1548^hebrews 9:11 - mark 8:10
1549^mark 8:10 - mark 12:35
1550^mark 12:35 - 1timothy 6:3
1551^1timothy 6:3 - colossians 2:16
1552^colossians 2:16 - philippians 4:1
1553^philippians 4:1 - revelation 19:1
1554^revelation 19:1 - james 1:2
1555^james 1:2 - 1john 2:24
1556^1john 2:24 - acts 7:51
1557^acts 7:51 - luke 10:38
1558^luke 10:38 - 1timothy 5:1
1559^1timothy 5:1 - matthew 16:23
1560^matthew 16:23 - john 6:26
1561^john 6:26 - 2thessalonians 3:1
1562^2thessalonians 3:1 - john 14:15
1563^john 14:15 - mark 10:17
1564^mark 10:17 - mark 12:28
1565^mark 12:28 - matthew 11:1
1566^matthew 11:1 - matthew 11:25
1567^matthew 11:25 - matthew 9:18
1568^matthew 9:18 - romans 9:1
1569^romans 9:1 - james 5:19
1570^james 5:19 - acts 1:3
1571^acts 1:3 - acts 4:2
1572^acts 4:2 - acts 14:26
1573^acts 14:26 - romans 12:19
1574^romans 12:19 - matthew 27:39
1575^matthew 27:39 - ephesians 4:17
1576^ephesians 4:17 - romans 3:21
1577^romans 3:21 - 1john 2:3
1578^1john 2:3 - 1corinthians 11:2
1579^1corinthians 11:2 - colossians 3:1
1580^colossians 3:1 - 1timothy 5:1
1581^1timothy 5:1 - 1corinthians 9:24
1582^1corinthians 9:24 - mark 2:23
1583^mark 2:23 - hebrews 13:15
1584^hebrews 13:15 - acts 27:1
1585^acts 27:1 - 1thessalonians 3:1
1586^1thessalonians 3:1 - matthew 5:13
1587^matthew 5:13 - hebrews 2:1
1588^hebrews 2:1 - romans 6:1
1589^romans 6:1 - 1corinthians 8:1
1590^1corinthians 8:1 - revelation 3:1
1591^revelation 3:1 - revelation 20:1
1592^revelation 20:1 - revelation 20:1
1593^revelation 20:1 - revelation 20:7
1594^revelation 20:7 - luke 22:3
1595^luke 22:3 - revelation 20:7
1596^revelation 20:7 - acts 12:25
1597^acts 12:25 - acts 9:1
1598^acts 9:1 - acts 9:26
1599^acts 9:26 - acts 8:1
1600^acts 8:1 - acts 8:1
1601^acts 8:1 - acts 9:20
1602^acts 9:20 - acts 13:9
1603^acts 13:9 - acts 1:10
1604^acts 1:10 - acts 5:12
1605^acts 5:12 - 1corinthians 12:22
1606^1corinthians 12:22 - ephesians 6:5
1607^ephesians 6:5 - revelation 8:2
1608^revelation 8:2 - acts 6:1
1609^acts 6:1 - 1corinthians 5:1
1610^1corinthians 5:1 - luke 22:63
1611^luke 22:63 - mark 14:65
1612^mark 14:65 - acts 4:32
1613^acts 4:32 - 1corinthians 11:17
1614^1corinthians 11:17 - revelation 21:23
1615^revelation 21:23 - matthew 10:16
1616^matthew 10:16 - philippians 4:10
1617^philippians 4:10 - 1corinthians 7:4
1618^1corinthians 7:4 - 1peter 2:4
1619^1peter 2:4 - 2corinthians 11:13
1620^2corinthians 11:13 - philippians 3:4
1621^philippians 3:4 - 1peter 1:10
1622^1peter 1:10 - matthew 8:18
1623^matthew 8:18 - acts 7:2
1624^acts 7:2 - 2thessalonians 2:3
1625^2thessalonians 2:3 - luke 13:18
1626^luke 13:18 - matthew 19:10
1627^matthew 19:10 - 1corinthians 16:19
1628^1corinthians 16:19 - colossians 4:15
1629^colossians 4:15 - acts 5:12
1630^acts 5:12 - mark 13:3
1631^mark 13:3 - matthew 24:3
1632^matthew 24:3 - luke 2:25
1633^luke 2:25 - acts 8:9
1634^acts 8:9 - acts 8:9
1635^acts 8:9 - revelation 2:8
1636^revelation 2:8 - john 20:3
1637^john 20:3 - acts 9:29
1638^acts 9:29 - romans 5:17
1639^romans 5:17 - 2corinthians 1:8
1640^2corinthians 1:8 - 1corinthians 12:27
1641^1corinthians 12:27 - jude 1:7
1642^jude 1:7 - 1timothy 5:24
1643^1timothy 5:24 - romans 11:7
1644^romans 11:7 - galatians 4:1
1645^galatians 4:1 - galatians 3:26
1646^galatians 3:26 - galatians 3:26
1647^galatians 3:26 - luke 20:19
1648^luke 20:19 - ephesians 1:3
1649^ephesians 1:3 - john 9:35
1650^john 9:35 - 1corinthians 12:1
1651^1corinthians 12:1 - 1corinthians 12:1
1652^1corinthians 12:1 - 1corinthians 4:1
1653^1corinthians 4:1 - 1corinthians 2:1
1654^1corinthians 2:1 - 2thessalonians 2:13
1655^2thessalonians 2:13 - acts 6:8
1656^acts 6:8 - acts 6:8
1657^acts 6:8 - acts 7:1
1658^acts 7:1 - acts 7:1
1659^acts 7:1 - matthew 8:23
1660^matthew 8:23 - 1corinthians 3:3
1661^1corinthians 3:3 - romans 13:1
1662^romans 13:1 - romans 13:1
1663^romans 13:1 - 1peter 2:13
1664^1peter 2:13 - ephesians 5:21
1665^ephesians 5:21 - 1peter 4:12
1666^1peter 4:12 - 1peter 3:14
1667^1peter 3:14 - mark 15:29
1668^mark 15:29 - matthew 16:24
1669^matthew 16:24 - james 3:1
1670^james 3:1 - matthew 4:23
1671^matthew 4:23 - matthew 15:10
1672^matthew 15:10 - matthew 18:15
1673^matthew 18:15 - luke 14:7
1674^luke 14:7 - john 7:14
1675^john 7:14 - luke 10:25
1676^luke 10:25 - luke 19:47
1677^luke 19:47 - titus 2:1
1678^titus 2:1 - matthew 19:1
1679^matthew 19:1 - matthew 19:1
1680^matthew 19:1 - matthew 19:23
1681^matthew 19:23 - mark 10:23
1682^mark 10:23 - matthew 24:1
1683^matthew 24:1 - matthew 18:6
1684^matthew 18:6 - mark 1:12
1685^mark 1:12 - acts 11:26
1686^acts 11:26 - acts 24:1
1687^acts 24:1 - luke 7:24
1688^luke 7:24 - 2thessalonians 3:3
1689^2thessalonians 3:3 - john 5:31
1690^john 5:31 - 1john 4:1
1691^1john 4:1 - 1corinthians 1:4
1692^1corinthians 1:4 - philippians 1:3
1693^philippians 1:3 - 1corinthians 12:12
1694^1corinthians 12:12 - mark 13:14
1695^mark 13:14 - 2corinthians 6:1
1696^2corinthians 6:1 - ephesians 4:11
1697^ephesians 4:11 - 2corinthians 5:1
1698^2corinthians 5:1 - 1timothy 2:1
1699^1timothy 2:1 - acts 7:37
1700^acts 7:37 - romans 5:8
1701^romans 5:8 - mark 13:10
1702^mark 13:10 - matthew 24:15
1703^matthew 24:15 - acts 7:51
1704^acts 7:51 - luke 3:23
1705^luke 3:23 - revelation 10:1
1706^revelation 10:1 - revelation 3:15
1707^revelation 3:15 - revelation 3:8
1708^revelation 3:8 - revelation 3:1
1709^revelation 3:1 - matthew 1:19
1710^matthew 1:19 - revelation 19:10
1711^revelation 19:10 - revelation 16:1
1712^revelation 16:1 - acts 5:17
1713^acts 5:17 - acts 5:17
1714^acts 5:17 - acts 5:24
1715^acts 5:24 - acts 15:5
1716^acts 15:5 - acts 6:1
1717^acts 6:1 - matthew 10:1
1718^matthew 10:1 - acts 2:1
1719^acts 2:1 - acts 5:12
1720^acts 5:12 - luke 22:7
1721^luke 22:7 - luke 9:10
1722^luke 9:10 - mark 6:30
1723^mark 6:30 - 1corinthians 4:9
1724^1corinthians 4:9 - acts 6:8
1725^acts 6:8 - mark 16:19
1726^mark 16:19 - revelation 2:1
1727^revelation 2:1 - matthew 7:28
1728^matthew 7:28 - matthew 8:18
1729^matthew 8:18 - luke 3:21
1730^luke 3:21 - matthew 3:13
1731^matthew 3:13 - john 3:23
1732^john 3:23 - matthew 21:18
1733^matthew 21:18 - revelation 13:11
1734^revelation 13:11 - revelation 13:1
1735^revelation 13:1 - revelation 11:7
1736^revelation 11:7 - matthew 5:1
1737^matthew 5:1 - john 1:1
1738^john 1:1 - mark 1:1
1739^mark 1:1 - matthew 14:1
1740^matthew 14:1 - acts 15:30
1741^acts 15:30 - acts 4:23
1742^acts 4:23 - matthew 26:47
1743^matthew 26:47 - acts 7:20
1744^acts 7:20 - matthew 1:1
1745^matthew 1:1 - luke 1:57
1746^luke 1:57 - luke 1:5
1747^luke 1:5 - mark 8:22
1748^mark 8:22 - matthew 20:29
1749^matthew 20:29 - 1corinthians 12:12
1750^1corinthians 12:12 - revelation 5:1
1751^revelation 5:1 - luke 2:41
1752^luke 2:41 - matthew 17:14
1753^matthew 17:14 - mark 9:14
1754^mark 9:14 - matthew 26:26
1755^matthew 26:26 - luke 22:14
1756^luke 22:14 - matthew 27:57
1757^matthew 27:57 - acts 7:1
1758^acts 7:1 - acts 7:30
1759^acts 7:30 - john 1:39
1760^john 1:39 - john 1:35
1761^john 1:35 - romans 9:25
1762^romans 9:25 - romans 9:32
1763^romans 9:32 - acts 7:16
1764^acts 7:16 - acts 17:10
1765^acts 17:10 - matthew 21:23
1766^matthew 21:23 - luke 20:1
1767^luke 20:1 - john 12:10
1768^john 12:10 - matthew 28:11
1769^matthew 28:11 - luke 2:1
1770^luke 2:1 - john 8:37
1771^john 8:37 - acts 6:1
1772^acts 6:1 - acts 11:19
1773^acts 11:19 - acts 4:32
1774^acts 4:32 - acts 9:31
1775^acts 9:31 - galatians 1:21
1776^galatians 1:21 - 2corinthians 8:1
1777^2corinthians 8:1 - 1corinthians 16:1
1778^1corinthians 16:1 - 2peter 3:1
1779^2peter 3:1 - revelation 1:7
1780^revelation 1:7 - luke 17:11
1781^luke 17:11 - matthew 10:1
1782^matthew 10:1 - matthew 18:1
1783^matthew 18:1 - matthew 18:1
1784^matthew 18:1 - ephesians 6:13
1785^ephesians 6:13 - luke 1:5
1786^luke 1:5 - hebrews 13:20
1787^hebrews 13:20 - acts 16:25
1788^acts 16:25 - 1corinthians 6:1
1789^1corinthians 6:1 - matthew 8:18
1790^matthew 8:18 - galatians 2:1
1791^galatians 2:1 - revelation 3:18
1792^revelation 3:18 - matthew 27:15
1793^matthew 27:15 - matthew 27:32
1794^matthew 27:32 - romans 13:11
1795^romans 13:11 - 1thessalonians 5:1
1796^1thessalonians 5:1 - mark 7:31
1797^mark 7:31 - acts 12:20
1798^acts 12:20 - john 19:28
1799^john 19:28 - john 11:1
1800^john 11:1 - matthew 16:1
1801^matthew 16:1 - matthew 8:28
1802^matthew 8:28 - matthew 2:13
1803^matthew 2:13 - hebrews 9:1
1804^hebrews 9:1 - luke 21:20
1805^luke 21:20 - luke 4:41
1806^luke 4:41 - revelation 20:10
1807^revelation 20:10 - john 4:27
1808^john 4:27 - acts 11:26
1809^acts 11:26 - acts 15:1
1810^acts 15:1 - john 1:1
1811^john 1:1 - revelation 18:21
1812^revelation 18:21 - revelation 12:13
1813^revelation 12:13 - ephesians 6:1
1814^ephesians 6:1 - acts 3:1
1815^acts 3:1 - hebrews 9:1
1816^hebrews 9:1 - revelation 4:10
1817^revelation 4:10 - luke 24:1
1818^luke 24:1 - 1peter 1:22
1819^1peter 1:22 - acts 17:16
1820^acts 17:16 - acts 9:23
1821^acts 9:23 - matthew 13:18
1822^matthew 13:18 - romans 4:1
1823^romans 4:1 - matthew 15:21
1824^matthew 15:21 - matthew 8:5
1825^matthew 8:5 - james 2:19
1826^james 2:19 - mark 7:24
1827^mark 7:24 - revelation 14:8
1828^revelation 14:8 - revelation 17:1
1829^revelation 17:1 - acts 15:13
1830^acts 15:13 - john 13:31
1831^john 13:31 - john 5:16
1832^john 5:16 - john 10:22
1833^john 10:22 - john 7:1
1834^john 7:1 - matthew 14:13
1835^matthew 14:13 - matthew 15:29
1836^matthew 15:29 - acts 2:42
1837^acts 2:42 - revelation 16:10
1838^revelation 16:10 - revelation 6:9
1839^revelation 6:9 - revelation 9:1
1840^revelation 9:1 - 1corinthians 4:13
1841^1corinthians 4:13 - revelation 16:1
1842^revelation 16:1 - mark 1:16
1843^mark 1:16 - mark 8:31
1844^mark 8:31 - revelation 20:4
1845^revelation 20:4 - revelation 20:6
1846^revelation 20:6 - revelation 6:1
1847^revelation 6:1 - luke 9:51
1848^luke 9:51 - 1john 1:1
1849^1john 1:1 - revelation 8:6
1850^revelation 8:6 - revelation 9:12
1851^revelation 9:12 - matthew 2:13
1852^matthew 2:13 - 2timothy 2:19
1853^2timothy 2:19 - revelation 4:4
1854^revelation 4:4 - revelation 4:6
1855^revelation 4:6 - acts 15:19
1856^acts 15:19 - revelation 16:8
1857^revelation 16:8 - revelation 6:7
1858^revelation 6:7 - 1john 5:1
1859^1john 5:1 - revelation 8:12
1860^revelation 8:12 - revelation 19:17
1861^revelation 19:17 - 1corinthians 15:21
1862^1corinthians 15:21 - luke 13:6
1863^luke 13:6 - matthew 5:17
1864^matthew 5:17 - ephesians 6:10
1865^ephesians 6:10 - revelation 19:11
1866^revelation 19:11 - matthew 1:1
1867^matthew 1:1 - matthew 1:1
1868^matthew 1:1 - philippians 4:10
1869^philippians 4:10 - acts 13:42
1870^acts 13:42 - romans 11:18
1871^romans 11:18 - acts 10:44
1872^acts 10:44 - matthew 9:23
1873^matthew 9:23 - acts 16:16
1874^acts 16:16 - romans 8:19
1875^romans 8:19 - 2corinthians 1:3
1876^2corinthians 1:3 - acts 11:19
1877^acts 11:19 - acts 24:26
1878^acts 24:26 - matthew 28:16
1879^matthew 28:16 - revelation 12:1
1880^revelation 12:1 - john 3:16
1881^john 3:16 - revelation 12:4
1882^revelation 12:4 - revelation 20:11
1883^revelation 20:11 - 1corinthians 12:27
1884^1corinthians 12:27 - matthew 18:1
1885^matthew 18:1 - hebrews 11:4
1886^hebrews 11:4 - revelation 2:4
1887^revelation 2:4 - matthew 27:62
1888^matthew 27:62 - revelation 14:14
1889^revelation 14:14 - revelation 14:15
1890^revelation 14:15 - john 15:18
1891^john 15:18 - john 15:18
1892^john 15:18 - acts 9:31
1893^acts 9:31 - mark 5:21
1894^mark 5:21 - revelation 21:10
1895^revelation 21:10 - matthew 22:15
1896^matthew 22:15 - ephesians 3:1
1897^ephesians 3:1 - john 11:47
1898^john 11:47 - acts 10:44
1899^acts 10:44 - acts 19:1
1900^acts 19:1 - acts 2:1
1901^acts 2:1 - acts 2:1
1902^acts 2:1 - acts 19:1
1903^acts 19:1 - hebrews 5:1
1904^hebrews 5:1 - mark 13:32
1905^mark 13:32 - matthew 7:24
1906^matthew 7:24 - matthew 13:53
1907^matthew 13:53 - 1corinthians 5:1
1908^1corinthians 5:1 - john 20:24
1909^john 20:24 - romans 11:11
1910^romans 11:11 - revelation 17:9
1911^revelation 17:9 - acts 16:31
1912^acts 16:31 - acts 15:1
1913^acts 15:1 - acts 19:13
1914^acts 19:13 - acts 25:1
1915^acts 25:1 - romans 2:17
1916^romans 2:17 - john 12:37
1917^john 12:37 - acts 19:8
1918^acts 19:8 - luke 22:1
1919^luke 22:1 - acts 9:23
1920^acts 9:23 - acts 23:14
1921^acts 23:14 - john 18:40
1922^john 18:40 - romans 3:1
1923^romans 3:1 - acts 13:50
1924^acts 13:50 - john 5:10
1925^john 5:10 - acts 27:1
1926^acts 27:1 - acts 13:1
1927^acts 13:1 - acts 21:1
1928^acts 21:1 - luke 10:17
1929^luke 10:17 - matthew 21:23
1930^matthew 21:23 - matthew 21:1
1931^matthew 21:1 - john 19:16
1932^john 19:16 - luke 13:10
1933^luke 13:10 - matthew 5:1
1934^matthew 5:1 - matthew 13:1
1935^matthew 13:1 - revelation 21:24
1936^revelation 21:24 - revelation 18:9
1937^revelation 18:9 - revelation 5:1
1938^revelation 5:1 - revelation 14:1
1939^revelation 14:1 - revelation 5:11
1940^revelation 5:11 - revelation 14:1
1941^revelation 14:1 - revelation 5:1
1942^revelation 5:1 - matthew 6:22
1943^matthew 6:22 - revelation 20:12
1944^revelation 20:12 - matthew 26:20
1945^matthew 26:20 - matthew 24:1
1946^matthew 24:1 - luke 16:14
1947^luke 16:14 - romans 14:1
1948^romans 14:1 - romans 14:13
1949^romans 14:13 - matthew 5:21
1950^matthew 5:21 - luke 12:1
1951^luke 12:1 - mark 8:14
1952^mark 8:14 - matthew 16:5
1953^matthew 16:5 - matthew 8:1
1954^matthew 8:1 - matthew 24:32
1955^matthew 24:32 - mark 4:21
1956^mark 4:21 - acts 15:22
1957^acts 15:22 - revelation 2:1
1958^revelation 2:1 - revelation 22:5
1959^revelation 22:5 - 2corinthians 4:1
1960^2corinthians 4:1 - matthew 5:14
1961^matthew 5:14 - 1peter 2:1
1962^1peter 2:1 - acts 18:9
1963^acts 18:9 - matthew 9:35
1964^matthew 9:35 - matthew 11:25
1965^matthew 11:25 - 2timothy 4:16
1966^2timothy 4:16 - matthew 6:1
1967^matthew 6:1 - 2timothy 2:14
1968^2timothy 2:14 - matthew 6:5
1969^matthew 6:5 - 2thessalonians 2:1
1970^2thessalonians 2:1 - john 9:1
1971^john 9:1 - revelation 13:16
1972^revelation 13:16 - 1corinthians 7:1
1973^1corinthians 7:1 - revelation 19:7
1974^revelation 19:7 - revelation 19:6
1975^revelation 19:6 - 2timothy 3:10
1976^2timothy 3:10 - 1corinthians 1:18
1977^1corinthians 1:18 - revelation 20:1
1978^revelation 20:1 - philippians 2:5
1979^philippians 2:5 - 1corinthians 3:9
1980^1corinthians 3:9 - matthew 10:5
1981^matthew 10:5 - mark 6:34
1982^mark 6:34 - matthew 3:1
1983^matthew 3:1 - titus 1:11
1984^titus 1:11 - revelation 17:6
1985^revelation 17:6 - 1timothy 3:14
1986^1timothy 3:14 - ephesians 3:1
1987^ephesians 3:1 - acts 4:13
1988^acts 4:13 - luke 13:22
1989^luke 13:22 - matthew 7:13
1990^matthew 7:13 - luke 1:57
1991^luke 1:57 - luke 2:6
1992^luke 2:6 - hebrews 8:1
1993^hebrews 8:1 - revelation 21:9
1994^revelation 21:9 - revelation 7:4
1995^revelation 7:4 - mark 1:1
1996^mark 1:1 - john 15:26
1997^john 15:26 - john 18:6
1998^john 18:6 - 1corinthians 5:7
1999^1corinthians 5:7 - matthew 24:1
2000^matthew 24:1 - 1corinthians 5:9
2001^1corinthians 5:9 - revelation 6:1
2002^revelation 6:1 - 1corinthians 15:20
2003^1corinthians 15:20 - matthew 22:1
2004^matthew 22:1 - luke 13:6
2005^luke 13:6 - luke 10:25
2006^luke 10:25 - luke 14:7
2007^luke 14:7 - matthew 13:44
2008^matthew 13:44 - matthew 13:33
2009^matthew 13:33 - luke 15:8
2010^luke 15:8 - luke 15:1
2011^luke 15:1 - matthew 18:10
2012^matthew 18:10 - matthew 22:1
2013^matthew 22:1 - matthew 13:31
2014^matthew 13:31 - matthew 13:47
2015^matthew 13:47 - luke 15:11
2016^luke 15:11 - luke 12:13
2017^luke 12:13 - luke 16:19
2018^luke 16:19 - mark 4:26
2019^mark 4:26 - luke 16:1
2020^luke 16:1 - mark 4:1
2021^mark 4:1 - matthew 13:1
2022^matthew 13:1 - matthew 13:1
2023^matthew 13:1 - mark 4:13
2024^mark 4:13 - matthew 25:14
2025^matthew 25:14 - matthew 13:24
2026^matthew 13:24 - luke 19:11
2027^luke 19:11 - matthew 25:1
2028^matthew 25:1 - matthew 25:1
2029^matthew 25:1 - luke 12:39
2030^luke 12:39 - matthew 21:28
2031^matthew 21:28 - luke 16:1
2032^luke 16:1 - luke 20:9
2033^luke 20:9 - luke 12:35
2034^luke 12:35 - matthew 13:24
2035^matthew 13:24 - matthew 13:36
2036^matthew 13:36 - matthew 21:33
2037^matthew 21:33 - luke 12:41
2038^luke 12:41 - matthew 20:1
2039^matthew 20:1 - matthew 13:44
2040^matthew 13:44 - john 6:1
2041^john 6:1 - matthew 9:16
2042^matthew 9:16 - john 12:9
2043^john 12:9 - luke 12:54
2044^luke 12:54 - luke 4:16
2045^luke 4:16 - matthew 16:13
2046^matthew 16:13 - hebrews 4:14
2047^hebrews 4:14 - hebrews 10:1
2048^hebrews 10:1 - hebrews 3:12
2049^hebrews 3:12 - mark 13:9
2050^mark 13:9 - luke 18:1
2051^luke 18:1 - matthew 11:16
2052^matthew 11:16 - luke 18:9
2053^luke 18:9 - john 7:45
2054^john 7:45 - mark 7:1
2055^mark 7:1 - john 9:13
2056^john 9:13 - matthew 22:34
2057^matthew 22:34 - matthew 16:1
2058^matthew 16:1 - matthew 2:1
2059^matthew 2:1 - revelation 16:6
2060^revelation 16:6 - matthew 26:1
2061^matthew 26:1 - john 12:9
2062^john 12:9 - acts 23:12
2063^acts 23:12 - john 5:1
2064^john 5:1 - luke 21:1
2065^luke 21:1 - luke 17:5
2066^luke 17:5 - matthew 17:19
2067^matthew 17:19 - hebrews 4:12
2068^hebrews 4:12 - hebrews 12:1
2069^hebrews 12:1 - revelation 2:2
2070^revelation 2:2 - 1corinthians 13:4
2071^1corinthians 13:4 - james 5:13
2072^james 5:13 - luke 3:1
2073^luke 3:1 - revelation 1:1
2074^revelation 1:1 - luke 1:1
2075^luke 1:1 - acts 16:25
2076^acts 16:25 - revelation 2:7
2077^revelation 2:7 - john 16:5
2078^john 16:5 - luke 2:36
2079^luke 2:36 - luke 1:39
2080^luke 1:39 - luke 2:25
2081^luke 2:25 - luke 1:67
2082^luke 1:67 - matthew 22:12
2083^matthew 22:12 - revelation 17:16
2084^revelation 17:16 - mark 4:10
2085^mark 4:10 - john 20:30
2086^john 20:30 - galatians 3:15
2087^galatians 3:15 - acts 9:36
2088^acts 9:36 - acts 7:39
2089^acts 7:39 - acts 7:23
2090^acts 7:23 - matthew 13:53
2091^matthew 13:53 - matthew 28:11
2092^matthew 28:11 - acts 14:26
2093^acts 14:26 - acts 12:5
2094^acts 12:5 - hebrews 4:1
2095^hebrews 4:1 - matthew 28:1
2096^matthew 28:1 - 1corinthians 15:1
2097^1corinthians 15:1 - luke 24:1
2098^luke 24:1 - 1corinthians 15:35
2099^1corinthians 15:35 - 1corinthians 15:1
2100^1corinthians 15:1 - 2peter 3:1
2101^2peter 3:1 - 1thessalonians 4:13
2102^1thessalonians 4:13 - matthew 24:26
2103^matthew 24:26 - matthew 2:19
2104^matthew 2:19 - acts 14:21
2105^acts 14:21 - matthew 10:40
2106^matthew 10:40 - luke 18:28
2107^luke 18:28 - luke 16:19
2108^luke 16:19 - matthew 19:16
2109^matthew 19:16 - luke 18:18
2110^luke 18:18 - revelation 19:11
2111^revelation 19:11 - 1corinthians 9:1
2112^1corinthians 9:1 - acts 19:21
2113^acts 19:21 - revelation 22:1
2114^revelation 22:1 - revelation 22:1
2115^revelation 22:1 - acts 9:1
2116^acts 9:1 - luke 24:13
2117^luke 24:13 - matthew 26:3
2118^matthew 26:3 - acts 4:1
2119^acts 4:1 - john 5:1
2120^john 5:1 - hebrews 4:1
2121^hebrews 4:1 - 1corinthians 10:1
2122^1corinthians 10:1 - hebrews 10:10
2123^hebrews 10:10 - matthew 22:23
2124^matthew 22:23 - revelation 18:20
2125^revelation 18:20 - matthew 5:13
2126^matthew 5:13 - luke 9:51
2127^luke 9:51 - luke 9:51
2128^luke 9:51 - mark 12:28
2129^mark 12:28 - john 20:30
2130^john 20:30 - romans 10:1
2131^romans 10:1 - revelation 16:3
2132^revelation 16:3 - revelation 2:6
2133^revelation 2:6 - matthew 17:22
2134^matthew 17:22 - revelation 6:3
2135^revelation 6:3 - luke 13:22
2136^luke 13:22 - 1john 2:18
2137^1john 2:18 - revelation 8:8
2138^revelation 8:8 - revelation 11:14
2139^revelation 11:14 - mark 4:26
2140^mark 4:26 - matthew 5:1
2141^matthew 5:1 - luke 6:17
2142^luke 6:17 - revelation 15:1
2143^revelation 15:1 - revelation 15:1
2144^revelation 15:1 - revelation 6:1
2145^revelation 6:1 - revelation 8:6
2146^revelation 8:6 - revelation 15:7
2147^revelation 15:7 - revelation 16:17
2148^revelation 16:17 - revelation 8:1
2149^revelation 8:1 - revelation 11:15
2150^revelation 11:15 - revelation 11:15
2151^revelation 11:15 - luke 10:17
2152^luke 10:17 - matthew 25:31
2153^matthew 25:31 - luke 2:8
2154^luke 2:8 - luke 2:15
2155^luke 2:15 - acts 27:27
2156^acts 27:27 - matthew 12:38
2157^matthew 12:38 - luke 21:25
2158^luke 21:25 - matthew 24:29
2159^matthew 24:29 - revelation 16:12
2160^revelation 16:12 - revelation 6:12
2161^revelation 6:12 - revelation 9:13
2162^revelation 9:13 - revelation 9:13
2163^revelation 9:13 - matthew 27:27
2164^matthew 27:27 - luke 6:1
2165^luke 6:1 - revelation 15:1
2166^revelation 15:1 - revelation 15:3
2167^revelation 15:3 - acts 19:13
2168^acts 19:13 - matthew 3:1
2169^matthew 3:1 - acts 7:54
2170^acts 7:54 - acts 27:13
2171^acts 27:13 - romans 15:1
2172^romans 15:1 - colossians 1:24
2173^colossians 1:24 - colossians 1:15
2174^colossians 1:15 - acts 7:44
2175^acts 7:44 - 1corinthians 6:18
2176^1corinthians 6:18 - matthew 17:24
2177^matthew 17:24 - luke 4:1
2178^luke 4:1 - mark 1:12
2179^mark 1:12 - matthew 4:1
2180^matthew 4:1 - luke 17:11
2181^luke 17:11 - luke 19:11
2182^luke 19:11 - hebrews 8:6
2183^hebrews 8:6 - john 1:15
2184^john 1:15 - james 1:2
2185^james 1:2 - 1thessalonians 1:1
2186^1thessalonians 1:1 - revelation 16:4
2187^revelation 16:4 - matthew 20:17
